book,author,name,role,word,count,logits,author_id,book_id,character_id
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,bare,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,boss,2,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,chin,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,city,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,concerns,2,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,expression,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,eyes,2,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,face,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,government,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,hair,3,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,hand,3,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,hands,2,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,help,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,identity,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,inclination,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,knees,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,knowledge,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,laptop,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,lenich,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,life,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,luck,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,machine,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,mind,2,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,mission,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,mother,2,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,nearness,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,observation,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,office,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,partner,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,phone,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,place,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,plan,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,reading,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,reasons,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,residence,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,responsibility,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,room,4,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,shoes,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,shoulders,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,spine,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,time,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,watch,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,possessive,years,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,predicative,attractive,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,predicative,awake,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,predicative,busy,2,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,predicative,concerned,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,predicative,marshal,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,predicative,ready,2,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,predicative,sleepy,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,predicative,sure,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,predicative,tired,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Catherine Rohn,predicative,willing,1,0.0,17,0,1
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,added,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,asked,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,attributed,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,bear,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,becoming,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,began,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,believe,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,bought,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,call,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,caught,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,chosen,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,come,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,considered,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,curled,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,decided,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,dialed,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,divided,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,do,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,done,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,doubted,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,exclaimed,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,explain,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,failed,3,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,found,3,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,gaped,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,getting,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,given,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,going,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,grow,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,had,5,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,happened,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,have,3,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,heard,3,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,help,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,helped,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,hurried,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,insisted,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,joked,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,kept,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,knew,5,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,know,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,ladled,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,ladling,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,leaned,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,left,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,look,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,looked,4,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,made,5,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,make,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,married,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,need,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,noticed,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,observed,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,offered,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,paid,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,plucked,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,push,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,put,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,ran,3,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,read,4,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,reflected,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,remembered,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,reserved,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,respond,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,rested,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,run,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,said,17,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,saw,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,says,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,scribbled,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,sliced,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,started,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,stepped,3,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,stood,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,talked,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,talking,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,think,3,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,thought,6,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,told,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,took,3,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,tried,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,turned,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,volunteered,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,walked,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,want,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,wanted,3,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,went,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,whispered,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,wiped,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,woken,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,wondered,3,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,wore,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,agent,working,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,patient,call,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,patient,calling,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,patient,considered,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,patient,interviewed,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,patient,intrigued,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,patient,killed,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,patient,nestling,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,patient,overjoyed,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,patient,recognizing,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,patient,remember,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,patient,tempted,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,patient,told,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,patient,wake,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,attention,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,bag,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,bowl,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,breasts,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,childhood,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,circle,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,death,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,decision,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,door,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,family,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,fate,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,father,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,feet,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,forehead,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,hair,3,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,hand,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,hands,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,head,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,idea,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,job,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,legs,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,life,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,lines,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,lips,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,office,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,presence,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,reaction,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,rice,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,shoulder,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,son,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,suspicions,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,thinking,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,thirties,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,thoughts,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,toes,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,use,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,way,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,possessive,years,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,predicative,asleep,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,predicative,busier,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,predicative,busy,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,predicative,confused,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,predicative,sure,2,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,predicative,tragic,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,predicative,woman,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,Peiqin,predicative,worried,1,0.0,17,0,2
A Case of Two Cities,QIU XIAOLONG,White Cloud,agent,help,1,0.0,17,0,3
A Case of Two Cities,QIU XIAOLONG,White Cloud,agent,helped,1,0.0,17,0,3
A Case of Two Cities,QIU XIAOLONG,White Cloud,agent,raised,1,0.0,17,0,3
A Case of Two Cities,QIU XIAOLONG,White Cloud,agent,reserved,1,0.0,17,0,3
A Case of Two Cities,QIU XIAOLONG,White Cloud,agent,said,1,0.0,17,0,3
A Case of Two Cities,QIU XIAOLONG,White Cloud,patient,assigned,1,0.0,17,0,3
A Case of Two Cities,QIU XIAOLONG,White Cloud,patient,calls,1,0.0,17,0,3
A Case of Two Cities,QIU XIAOLONG,White Cloud,patient,sending,1,0.0,17,0,3
A Case of Two Cities,QIU XIAOLONG,White Cloud,possessive,something,1,0.0,17,0,3
A Case of Two Cities,QIU XIAOLONG,White Cloud,possessive,studies,1,0.0,17,0,3
A Case of Two Cities,QIU XIAOLONG,White Cloud,possessive,voice,1,0.0,17,0,3
A Case of Two Cities,QIU XIAOLONG,White Cloud,predicative,busy,1,0.0,17,0,3
A Case of Two Cities,QIU XIAOLONG,White Cloud,predicative,girl,1,0.0,17,0,3
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,accomplish,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,added,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,agreed,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,appeared,3,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,arrange,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,arrived,3,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,ask,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,asked,14,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,assured,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,believed,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,boast,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,bought,2,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,bringing,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,brought,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,bumped,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,called,2,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,calls,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,came,4,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,carried,2,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,catch,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,caught,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,check,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,choose,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,chose,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,clasped,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,climbed,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,come,4,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,commented,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,crossed,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,crumbled,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,cut,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,decided,2,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,deserve,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,did,2,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,do,4,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,doing,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,done,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,doubt,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,drying,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,encountered,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,enjoyed,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,entered,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,equivocated,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,escort,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,examined,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,exclaimed,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,excused,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,faced,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,feel,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,feels,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,felt,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,followed,2,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,forming,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,found,4,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,gathered,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,gave,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,gazed,2,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,getting,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,give,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,go,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,going,5,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,grasped,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,guess,2,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,had,5,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,handed,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,happened,3,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,has,4,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,have,15,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,heard,2,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,help,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,helped,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,helping,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,hoped,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,insist,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,insisted,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,insists,1,0.0,17,1,4
A Loyal Character Dancer,QIU XIAOLONG,Catherine Rohn,agent,interjected,1,0.0,17,1,4
