word,cluster_id
infused,113
lozenges,8
criticise,482
plunges,378
dissipate,604
colored,520
honour,312
aristocracy,65
wars,449
rips,821
fellowship,312
"shirt-""you",577
interwoven,407
tossing,460
emptied,156
clings,648
glancing,220
partway,727
toecaps,163
maker,786
edge,113
extend,871
actresses,897
successors,829
driveway,981
shuttlecock,472
natty,249
bob,334
loins,28
lounger,221
slotted,763
ci,393
identifiable,30
stepfather,315
entreaty,5
frolicked,141
puppy,369
charmed,518
castigate,249
circumcised,421
territory,807
lower,509
bias,31
disagreement,504
invited,836
feminist,418
efforts,124
auditioned,78
barked,201
patronized,853
admitting,124
wipes,801
droned,267
stingy,620
singed,531
alibi,249
undercover,103
bowler,683
saves,228
restraint,216
garden,170
moody,113
power,330
brain,819
fucks,944
calisthenics,311
matters,31
arresting,423
volatile,6
buckle,548
skittered,64
edward,859
crashed,314
joinings,443
snuck,303
gallivant,377
compartments,624
freshness,450
soupspoon,674
coping,663
eavesdropping,380
spirals,769
zoned,7
companions,736
ski,772
hundred,572
gropes,684
tantalizing,254
conﬁrming,756
regrets,49
rewired,956
confer,648
applauded,234
forefoot,691
hauled,976
ward,555
desiring,545
helpful,829
ﬁngered,924
paws,673
compact,372
puttees,98
chorus,38
grouped,504
stunts,78
skill,330
disagree,339
ensemble,99
ride,369
vulgar,504
correspondence,791
condition-,911
crags,248
dollars,572
sneeze,751
career-,875
scooping,199
incorporating,206
antagonize,932
refrained,601
alighted,267
wreaked,466
soars,813
strokes,673
discreet,287
watchman,480
genres,190
bristle,64
ethnicity,893
stride,327
envision,224
murderess,540
expediter,828
griffin,859
pilgrimage,170
shippers,483
comportment,524
purse,980
ex,364
suicidal,368
matter,663
huffed,117
reflecting,214
bicycles,650
searched,156
feasting,579
concoct,646
detest,648
emerges,214
concentrates,295
tsunami,178
sam,158
massacred,470
unfriendly,477
licks,390
philosophy,418
feasted,886
ﬂoating,660
forum,278
rotate,481
soil,395
congress,925
dramas,271
unprotected,92
clamped,832
deceive,242
social,206
squealing,635
jog,741
weevils,95
partners-,498
harmonized,99
boot,45
friends'families,411
incurring,715
reinvest,22
departs,771
slurs,379
relatable,526
jeopardize,242
unpack,799
waiter,736
hire,59
ardor,813
flashlight,279
lacks,812
monger,386
marriages,563
rewound,828
beep-,42
connoisseur,322
shuddering,144
tire,369
trudged,581
pauses,144
instills,12
okay,846
bras,163
conversationalist,418
willows,915
dowager,469
nurtured,447
ﬁngernails,41
shoots,371
newsman,430
bonnets,843
pantry,442
insignia,195
threadbare,802
storm,440
reversed,429
colt,76
enters,30
satin,557
steered,775
documents-,791
toothpaste,858
deft,740
fret,316
hooked,533
tussling,111
scalloped,166
replete,648
pissed,165
amputated,288
government,184
banter,63
erected,40
ho'okano,857
interrogators,285
woven,442
flwed,582
judging,327
auricle,94
perished,787
coach,878
conditioned,548
leisurely,254
orgasms,176
potatoes,456
defends,276
level,296
diﬃculties,25
cleaved,28
unused,259
loquacity,316
duplicate,872
suffers,663
crowed,267
hiked,194
prodded,401
emphasised,601
bun,45
research,655
brooded,401
idiocy,917
indebted,529
stand,375
rushes,772
types,871
lapped,363
jet,76
clogs,684
trap,369
outranks,310
ledger,574
hoodwinking,945
xu,17
movies,307
conjectures,732
t'ank,692
bound,509
fact,521
emphatic,994
outlook,368
relapsed,383
lettering,967
reckoned,267
insomnia,750
scarce,812
disdain,682
mailed,849
astonish,33
righting,68
plopped,289
leapt,698
subsidy,504
convey,504
countenance,595
cashed,727
dishonesty,155
socialist,893
repelled,139
stomp,444
ringlets,349
ounces,649
swinging,220
potts,611
ramped,763
violet,76
convent,826
eyeing,287
surviving,9
hip,966
moist,574
cheeseburger,304
workaholic,34
talked,698
bracelets,843
anchor,710
ambitions,548
canny,444
babysitting,101
tenderly,882
round,374
tactic,442
unbent,761
guffaws,205
defeat,501
meatless,150
languished,912
appalled,165
slopes,115
learning,122
mianhua,88
lovelier,882
karma,238
cadres,973
famished,802
upward,277
insured,159
aiming,688
obdurate,648
lieutenants,106
flow,20
overthrowing,573
compulsory,104
straightens,2
preening,199
evaluating,544
priest,683
watches,831
capacity,398
watercolour,576
stinting,435
pinafores,365
profit,738
gauge,603
accusations,321
floured,762
lecturing,943
endocrinologist,750
hats,422
medicine,847
acquiescence,291
disrespected,137
spect,740
butterﬂy,641
enticing,254
reconstruction,458
messengers,736
involving,504
plugged,488
submission,887
relive,138
prompting,548
evacuation,423
park,74
overwhelmed,333
tougher,455
gagging,491
whores-,439
provoke,206
gladiators,385
ice,993
disapproves,615
cable,928
powers,632
trilled,109
wit,663
burns,859
english,127
having,339
monster,694
topped,775
reincarnation,354
remembah,711
earns,276
convenience,117
does,517
sling,45
teeming,202
clubfoot,282
modeled,901
depending,557
eke,105
blanching,610
devastated,333
righteous,4
accomplice,359
evidence,31
shortcoming,887
valuables,195
respectful,287
deluded,714
reverts,320
top,37
number,192
broadcast,596
little,621
paciﬁst,212
corrupting,573
packard,16
helping,262
view,488
improvement,957
telling,327
prickle,723
departing,897
bidding,113
echoes,241
-tried,654
manipulation,330
rebuild,214
bellows,436
parcels,603
snaps,832
shoulders,752
hurled,393
clusburtson,8
tense,629
dig,901
striving,852
privates,106
heard,987
consign,377
tracery,223
smoked,976
rereading,11
extras,78
harped,267
intuit,368
users-,865
hides,901
coughs,378
stickler,483
several,632
evacuate,417
riae,652
killer,694
projected,40
groaning,612
speculations,344
misconduct,929
tore,775
instructed,204
wraps,117
men,883
rotted,531
punishing,545
reﬂections,463
guzzling,770
tiptoeing,284
unclear,469
prick,117
prevented,829
merit,312
scurries,902
peacocks,490
contained,9
soap,197
pipe,653
like-,654
waylay,722
flt,740
parcel,603
plowed,513
soar,813
financier,430
godchildren,997
juggling,741
escalates,310
fakes,379
reeked,730
fifth,387
mowing,963
stones,230
hesitated,375
adapting,84
sheathes,261
wrinkly,160
mutti,309
poverty,65
dooms,112
gather,905
know,998
stabbing,688
strap,832
discouraged,429
stability,398
staring,220
surfacing,943
nest,271
strains,829
resurfaces,523
faring,722
abduction,96
cries,246
bluntness,308
wakes,36
fi,243
adult,689
warning,993
yowled,641
negotiations,31
absentminded,637
squeaks,246
fastidious,637
costumed,78
pessimist,233
"conversation""i",525
subletting,622
promised,327
quarrel,574
paraphrase,377
ticked,79
facade,928
latch,117
boast,164
sleepers,490
rapture,292
plunge,548
negroni,309
impressed,333
prod,659
ﬁeld,227
unrealistic,21
infancy,9
belching,491
dies,787
repression,65
application,20
oﬀended,25
pflediatrician,463
waited,831
mother-,489
cassock,465
vocations,399
queue,488
impose,56
readying,199
see-,654
entertained-,273
empties,159
compels,182
obstructing,643
trickle,559
violate,533
overtaken,89
storeroom,950
blab,670
vow,533
naming,548
snubbed,119
pitiful,696
limned,727
impersonating,842
useful,339
thesis,734
trademark,103
stay,211
melded,401
draft,231
mercenaries,736
routines,618
towers,74
filing,59
cords,393
aligning,382
tutors,424
disclosed,747
certainties,97
napkins,806
dumped,156
felt,831
horses,678
discharge,914
backside,901
nosing,579
afforded,829
nationalities,294
alert,297
questions,757
garbled,347
assisted,897
resemble,214
astrologer,198
newness,450
bitch,186
follower,775
estimate,957
rap,618
lamb,859
elongates,453
setting,688
restaurants,170
reads,327
duke,60
drunkenness,446
sight,241
needed,79
punishes,739
daub,109
rearview,442
fiancée,315
suggestive,97
raise,688
expand,504
anschluss,701
rescue,423
dirtier,455
herself,464
community,300
affect,663
guffawed,205
mock,18
stars-,238
refer,231
chairperson,26
weights,47
resign,929
highlighted,104
veranda,126
shaving,858
stammers,731
asphyxiated,402
theory,140
loses,675
collaborate,488
imagines,295
dormmates,177
conquer,544
balloon,901
alike-,273
turtles,57
resumes,38
testify,38
a.m.,237
honours,475
relation,913
exist,998
artist,710
scholars,290
closing,559
murdering,628
ate,987
satisfy,345
grotesque,1
voluptuous,595
pustules,622
youth,475
listen,211
disappointing,921
coverall,422
elude,722
disorientation,73
reimagine,474
tie,675
miniskirt,414
fond,851
bland,859
"have""-she",69
revolver,449
expressionless,662
headdress,274
forgetting,460
grandmother,782
toppling,64
scandalized,853
hugged,327
digitize,767
zip,846
distant,958
ascent,795
spanish,127
danced,903
loyalist,683
conflicted,714
prattles,344
sludge,433
perusing,253
cautiousness,409
ridicule,164
suitcases,806
mattresses,61
diploma,734
roars,246
noise,154
drunk,1
shrugs,144
scots,456
nemesis,113
villa,644
squinted,117
pretense,376
evolved,206
popular,954
consulting,103
boom,612
whiled,810
abductor,467
transports,603
assailant,467
kingdoms,343
"cufs-""it",396
exporter,797
ruled,156
leery,109
examining,835
fondling,111
sawed,98
grandchildren,462
tucked,533
schoolmate,177
wondering-,707
encircling,512
reborn,277
talking,262
chiding,610
videotaped,350
secrecy,226
messed,186
crunching,491
rashes,337
stinks,801
bedridden,802
database,931
sorties,75
parlors,671
shaved,543
chat,488
suspended,787
grieves,264
urgency,241
uncharmed,28
tensions,442
bloom,415
chanters,221
snips,902
hanged,787
scrambled,698
fractured,442
pluck,553
neighbors,442
flight,931
rove,365
starred,836
reliability,398
importer,797
teacups,674
photos,591
quill,120
went,698
colony,812
liveliness,778
dimples,400
blabber,945
ﬁlm,227
juicy,621
shimmies,553
hurls,588
shoe,374
quarter,341
beloved,287
cuticles,534
butt,846
achieving,510
suffocating,746
concede,939
twinkling,641
fight,440
swatting,491
thriftiness,450
aroused,48
sinned,619
endangered,492
common,372
purred,119
"had""run",375
fur-,132
enchanted,113
despises,850
crepe,196
victory,441
women,883
stabilized,9
materializes,487
dashes,985
rationalizations,140
harmless,6
nightgowns,506
disqualifies,52
bunching,199
frivolous,540
edits,516
robin,644
nothing,958
vocals,360
uploaded,872
transforms,871
weimin,668
bribed,853
inexpensive,520
stinging,113
enjoyed,497
confronting,206
wept,412
investigating,103
dentist,358
sunny,128
loyalties,778
angriest,500
exercising,96
cleansing,14
footsteps,154
shields,993
leads,509
photo,223
possessions,321
ventriloquism,651
tree,937
shopping,262
ointment,873
poles,893
schoolteacher,80
childlessness,563
accounts,738
invoke,830
poisoned,936
moved,698
tortoise,95
ﬁned,227
boarded,303
squints,961
toll,993
negligent,242
relieves,152
arrive,30
interpreted,504
collects,123
scour,328
answer,998
factories,458
merciless,254
idealist,168
thumping,154
slaves,445
arranged,642
condone,898
nites,197
surrenders,771
pays,59
immaculate,4
resort,925
abode,810
conferring,715
wander,271
comprehend,663
inescapable,32
ducklings,149
sucks,846
overflowing,723
clawed,18
scapegoats,630
wills,442
downs,626
ordering,481
unveiled,19
indicate,104
chill,271
price,123
voting,290
shivered,18
banking,676
depicting,967
assign,558
singer,710
valid,469
juxtaposed,82
survives,40
fattest,433
surly,518
angle,481
infants,823
needs,998
polices,697
ledgers,806
graduates,734
survivors,290
tour,954
auntie,411
project,278
viscous,433
cases,521
imitation,663
transﬁxing,712
painting,570
recollection,745
ails,147
pitting,382
belts,827
cake,546
outsiders,124
tolerate,417
comforts,972
glean,594
spurred,393
dispersed,469
magician,710
relaxes,703
slobbered,130
chocolat,100
piled,533
credited,642
total,665
joined,501
peerless,89
lesson-,498
performs,903
uttered,268
twinkle,297
shitless,944
rights,321
aunt-,489
files,488
boring,621
wandering,786
talkers,194
kindle,370
conveys,276
stopping,460
mourned,264
brew,369
business,655
scruples,185
deform,402
unbidden,256
loved,79
jaw,868
sick-,707
unwilling,829
transplanted,320
knocking,612
columnist,486
pretending,262
soupe,316
crawl,998
scoliosis,188
aisles,442
nimble,764
militiamen,461
chickenshit,149
cozy,287
greets,695
flour,197
willowy,129
salon,851
sabotaged,179
janes,985
impassive,948
nurturing,852
reserve,441
bustled,141
sows,120
guess-,654
planted,808
bloody,186
inhaling,131
identities,732
superiority,775
dissipated,735
goofing,641
frightened,165
motherhood,286
grades,734
skirts,163
palette,456
degrade,175
invalid,259
way,846
corpses,445
curtsied,721
stomping,746
pickled,762
close,958
niang,668
crimes,321
motions,793
investigation,504
receptacle,275
squander,242
breathless,48
retold,658
knuckles,868
institute,278
burn,417
careers,495
bedding,485
presume-,13
estimated,40
crouch,673
ﬁower,227
congratulating,537
enfolded,969
gatherings,881
consideration,510
sketchbooks,613
graying,723
cowed,726
submit,257
corresponding,871
clumped,863
dilemma,521
states,666
warehouse,981
past-,132
miming,444
heroines,776
arrangements,360
intimidate,242
retina,744
ﬁnest,72
expounded,934
affair,469
setbacks,918
wallowing,545
fifites,8
snipped,751
parachute,124
jiangshi,88
headfirst,173
caked,531
physician,358
talent,954
terms,871
jerking,832
inﬂected,828
scufed,553
silver,312
yelp,201
fluids,140
endeavor,533
films,307
fortune,271
allocated,259
decared,134
situating,943
searching,262
recommendation,239
28th,243
bottle,846
omniscience,840
pitches,47
gamble,772
projects,190
rode,277
hostess,158
reheated,551
prolonging,715
hoots,841
wronged,853
humouring,610
were,517
recalibrate,474
flocking,141
belonged,839
sensitivity,398
crated,179
clouding,723
everywoman,882
chick,45
offered,18
sowed,28
geek,846
weasel,786
pillar,520
finding,688
mentions,808
aced,174
laughable,540
seared,466
restaurant-,221
subtlety,97
behalf,393
mimed,224
restoring,124
storing,240
vodka,456
snowy,456
accept,998
inspected,976
intake,372
gambling,14
donned,447
skated,363
scientist,358
promotes,510
cocks,29
verdict,239
conferences,791
alarm,241
horrible,682
city,925
sympathies,989
bedrooms,892
reopen,175
notions,632
spells,632
secretive,393
sauce,369
divides,663
unbroken,775
snoop,449
ached,79
handcuff,258
sliced,79
neglected,548
uncoiled,171
quest,449
cycled,727
vim,253
winked,23
waiting,262
dosage,398
be,998
faked,376
prism,495
supposes,295
posse,449
disappears,30
freeze,369
noted,339
bedpost,485
roundhouse,599
roses,915
mollified,828
evicted,19
writer,710
beneﬁted,212
disposables,285
denunciate,855
fiddle,977
wouldn't-,719
deflate,670
vigilant,142
wreath,312
conversations-,791
reimagined,658
chubbiness,150
ambition,330
physique,209
pudgier,585
bmws,671
americans,893
villain,683
blond,433
devices,650
matriarch,844
concocting,646
fear,522
lot,846
pats,598
burrows,9
ballets,527
fu,673
calculations,20
deadline,442
motor,603
sammy,334
seniority,778
wafted,62
writers,459
thimble,28
backing,124
omitted,542
babies,729
sipping,976
mother's,898
indignity,366
drawn,735
irresponsible,538
taut,271
chains,230
anticipating,45
formalise,122
annuals,791
pay,417
confounded,165
minute,341
tile,653
maître,890
soggy,150
food-,498
shallow,520
rotating,113
grips,442
animals,57
amours,769
luck,993
swoop,817
remake,954
hampered,393
spooning,435
prays,51
operations,190
healthy,518
singing,618
stalls,981
pumps,47
poke,673
fung,269
intensiﬁed,212
worse,921
ﬁxing,924
pinafore,365
orphans,445
bask,109
confided,990
starch,197
sneezes,205
completed,40
bathrooms,892
prisons,438
wads,147
intervene,214
herbalist,198
relent,250
demolishing,136
chronicles,786
dialed,816
stiﬂe,87
deafer,15
god,186
ﬂashes,219
air,223
contacts,239
dears,695
ball,772
necklines,24
fined,352
possesses,775
subdivision,20
year,875
waltzed,363
film,307
specials,954
courtyard,279
doomed,268
stick,117
demonstrate,504
relished,361
fides,648
quickens,952
windshields,419
ofwork,338
undeveloped,504
upstart,528
diaphragm,94
disappeared,987
buckles,427
comment,38
competitor,772
unimportant,245
improved,957
spurted,515
switching,557
faces,241
awkwardness,446
strawson,611
overstepped,185
comparable,548
frightening,921
predicted,339
perception,140
dispelled,139
ofending,846
rests,775
reappears,523
follows,965
mistaking,519
ranking,231
inventoried,767
backyards,248
contribution,278
notetaker,377
disembarkation,301
puller,704
wilful,189
chastising,610
pleasure,216
stance,393
exuded,648
concert,954
cello,977
snarls,718
shelters,928
ﬁddling,227
seen,987
coffins,490
lynching,573
pacifists,233
pet,271
defender,293
scouring,262
overlook,74
onlyborn,743
ceiling,241
ties,228
whims,272
stroppy,463
instability,871
braced,18
deflower,611
rebukes,468
hounds,495
ﬁsh,72
honda,644
employee,306
glad,333
pineapples,400
terriﬁc,756
inauenced,720
goddamn,186
driver,464
frazzled,726
heard-,102
rehabilitating,136
persistent,901
waver,202
sheltered,548
hungarian,968
experienced,4
judged,204
recoiled,476
catchphrase,945
gangster,620
cooperative,278
airted,223
fisherman,57
crushing,393
ivory-,968
pocked,534
paddies,386
sorry,85
honesty,330
stupefied,302
clinic,170
keys,255
found-,273
becca,76
folly,663
shrewd,567
mu田e,269
dribbled,347
primitive,589
abandons,51
conjoined,407
algebra,140
aushed,368
haul,832
banish,328
failed-,911
clients,865
store,369
sister,315
arabesqued,100
chipper,129
toeless,166
thrashes,292
compares,124
man-,132
familiar,336
productive,504
scalps,427
shoulder,966
reared,9
debt,738
triggers,757
condescend,879
lifts,47
kinder,308
busboy,386
heroics,335
blows,241
fix,211
bombarding,0
snap,612
shaken,287
families,632
dignity,330
survival,226
preserved,40
deliverance,720
voyeur,651
gardens,395
proposition,935
debates,791
measure,871
slot,271
hemp,120
ﬂattering,660
reinspire,320
advances,404
watched,831
choirboy,360
suffering,663
manlapit,711
concentrating,262
penciled,66
smelly,266
displease,366
suvs,671
grumbles,718
entice,119
famous,954
gate,74
violent,629
strolls,141
nationalized,792
moistened,476
sunshine,729
harvest,271
brutalized,853
moy,444
plenty,921
recount,104
bride,158
cooed,289
dinners,117
gitanes,309
freeing,688
armoire,397
generous,6
seas,835
basso,803
miscreant,864
interrogation,117
equivocated,526
carrier,548
flail,741
idiosyncrasies,583
wing,300
pilot,306
glazed,967
bragged,730
plot,521
prophecy,993
pedigree,820
bawl,384
inspect,257
editorials,758
loads,757
gosh,955
cotton,458
salvages,152
complement,594
pities,483
unfastening,784
annoyed,165
trees,248
administered,156
stares,144
sighing,327
warden,804
knee,966
wrap,117
spoiling,263
exhausting,263
dessert,546
swilled,175
mocks,866
engagement,808
watchers,480
minutes,341
snapped,824
craftsman,458
sketchpad,613
hidden,30
humorless,714
stray,548
sacrifice,226
judgment,321
rash,214
stuns,75
intestines,870
passports,393
sinews,120
unreasonable,6
responsibilities-,498
schoolmasters,177
retaliation,423
unclasped,680
constricts,148
empathy,330
arrow,832
pis,659
lung,901
sandal,483
yard,981
yellow,104
respirations,909
forgot,327
trails,248
buicks,671
digital,933
adjusting,533
toiled,813
trachea,503
schoolgirl,620
stem,206
concubine-,749
wreathed,863
tolerating,715
prideful,33
grooms,749
outrun,89
decoctions,638
silhouetted,375
worried,333
coral,937
acquiring,56
ofended,808
noses,217
stare,211
reseated,320
scuttling,210
hemmed,147
breathtaking,21
haole,249
"yard-""e",525
seem,533
bearings,557
folder,488
memoir,307
ingenuity,567
finery,843
inefficiency,833
immersion,124
comrade,736
yells,201
cia,368
sympathized,989
slinks,553
acceptable,268
lodging,59
distress,629
buttoned,763
narrative,206
glowers,353
before,327
marking,688
flatted,916
grunted,412
enclosed,548
sheaths,261
scar,993
spitting,220
endorsing,706
room-,132
trusting,6
head,772
ntemporaries,377
protective,921
sunning,131
fan,772
morose,714
yawning,348
reformed,9
contrived,139
swathed,531
deceit,714
flooding,178
liberators,773
disintegrate,82
curious,333
inch,341
sometimestake,632
capes,309
s,364
petting,90
uncapped,680
prankster,379
voiced,39
vagin,249
chauffeur,342
carefree,518
complete,785
minturn,495
acquired,747
provinces,666
occupied,268
mishear,224
antiquated,383
designs,458
cape,74
heels-,163
mumbles,718
handgun,213
reassuring,497
buffeted,466
soul-,132
being-,132
ﬁnding,924
plonks,22
citations,797
catching,533
effortlessness,189
festivals,307
hallucinating,73
committing,214
devote,810
asians,410
cursive,633
racks,442
obscured,268
carousing,938
set,594
steaming,287
appraisal,605
jeered,247
embedded,504
discipline,282
motive,321
budge,124
possession,330
picturing,263
christian,76
stumped,519
coolness,679
barbarism,496
outweighed,139
philosopher,430
classes,655
dois,861
dalliances,63
rejuvenate,136
silent,241
ridiculed,482
reﬂected,828
sweatier,455
tinted,958
uninvited,986
wheeled,559
pin,673
fines,738
designed,40
briefest,189
challenge,374
soups,362
embodies,148
shade,113
teahouse,599
stockpile,738
nursed,363
fancy,117
nasty,621
relinquish,536
snapshots,613
complicit,840
beloveds,972
solicitousness,840
inmates,438
perverse,714
anorexic,750
maximizing,957
prank,393
sputter,817
buffet,124
brooms,61
whispers,241
pamphlet,791
seed,231
flapping,908
saturday,367
glinting,723
pei,555
tags,45
propped,217
mccoll,611
check,211
diadems,285
washing,262
allen,555
intent,14
saviour,389
deranged,643
dream,699
cannons,442
clasps,106
redoubled,260
volupta,309
fart,444
niflolong,711
forsook,365
plotted,372
sculling,768
scrapped,54
shrieks,246
mummy,128
incised,515
saw,987
constructed,40
politics,847
mimicked,951
upgraded,40
visited-,486
weaver,555
cloud,415
blooms,110
woozy,641
senator,26
policy,847
bothers,866
plunks,553
blues,456
taunts,164
conﬂicts,828
unstitch,28
resistance,65
founding,26
guessing,327
putting,793
conned,722
chirp,641
increased,957
crumbles,588
soften,346
tarty,150
gathers,393
sinuses,744
pantyhose,414
pursuits,393
flunked,383
ﬁnanced,924
bivouac,474
whosoever,844
mercantile,368
bayoneted,457
mistreating,842
hollows,29
godson,882
reregistered,658
dogging,199
insecurities,600
groan,612
oldest,442
cheapest,455
pilose,309
bucks,572
certainty,330
brewed,762
straggle,130
truancy,600
backpacks,806
waterlogged,210
laden,548
'm,846
recounting,11
thundering,491
sounding,241
imagination,663
nursery,170
publisher,290
cloaking,435
cocooned,882
shanghai-,809
straddling,81
clear,688
packing,481
correspondent,26
figuring,117
backup,481
has,672
tail,772
nature,495
able,829
crusty,150
alas,696
swayed,816
advice,454
crouched,816
wineglass,27
sue,626
shat,713
fades,993
exertions,852
baguette,733
perspired,828
imitators,8
nitwit,377
grins,23
jibe,316
silencing,715
deﬁlement,712
vomit,208
retreat,423
rattle,612
scares,548
snatches,607
unplug,926
buoyed,946
exasperates,982
flew,18
mastery,4
hiss,297
sniff,297
suspicion,14
bombing,0
defrost,377
tricked,156
bristling,46
sleepless,912
stained,9
profits,738
devoted,124
highest,228
quizzes,379
frustrating,629
distraction,14
denies,469
interpretation-,498
mockery,33
theirs,839
pals,985
intrusion,533
guessed,987
gourd,100
lovestruck,528
kinds,217
handles,653
eras,967
winnings,918
connects,544
volunteer,306
glee,449
allocation,20
tailed,901
siblings,462
squabbled,289
lobes,206
lout,109
lilong,711
three-ﬁfths,766
marcelles,309
clasped,113
aspiration,819
techniques,31
gleefully,23
classiﬁed,212
luckier,696
rubbish,208
lunchbox,546
relentless,629
blooded,775
urging,36
thursdays,367
pumped,698
shunted,513
valet,736
unclasp,680
older,319
hcc,875
madman,629
weeded,963
embroider,148
believer,30
lamenting,264
confiscates,899
puzzled,165
rises,277
sternum,94
promiscuity,651
ribs,966
admirable,567
quip,149
guoyong,88
reremember,161
blandness,679
remonstrated,234
fugue,99
complaints,697
forsaken,138
fertilized,10
realisation,418
crumble,328
knocks,559
mac,626
exceeded,829
ways,632
heel,947
bird,937
fantasist,496
cave,115
menace,548
encampment,381
mei,673
cuﬀed,25
cataloging,71
hating,682
diffident,134
laced,217
conquerors,776
usefulness,97
receive,755
disobey,52
gambled,990
blot,622
accepting,417
gowns,843
instruct,12
practices,31
indicated,965
hitches,108
dazed,165
impulse,589
sidle,898
prettiest,173
unwinds,636
expanding,206
bunkhouse,950
wanna,998
memorization,207
-i,654
exhibits,570
development,676
eavesdrop,380
bobs,985
studies,655
rivals,449
counter,673
unleashed,79
terrorized,853
manufacture,458
threesome,63
opted,829
small,319
refined,520
detach,250
drifted,559
simmer,731
blocked,156
proletarian,168
organising,103
renegotiate,855
interrogate,257
orphanage,170
spymaster,620
toast,546
repositions,814
inured,670
glues,638
incomplete,259
offend,346
prodigy,113
bout,867
deliberations,960
wheels,632
tankard,323
lackeys,776
capped,54
speak,211
whore,696
sensei,408
eyelashes,868
slang,621
gawp,384
gusting,491
elapsed,260
maid-,489
apparition,354
thigh,966
glamour,793
pedlars,386
sung,903
cultivating,604
repeater,898
adding,957
bathe,267
alumna,811
unties,602
perched,217
speaks,559
atheists,233
erased,872
sus,224
-'hey,654
polish,127
cultishness,679
sell,369
quality,398
essence,688
bowled,54
scrolling,327
grudge,264
loosens,703
pitchforks,876
ignorance,14
send,211
strive,544
wakened,685
cram,64
overreacting,600
rocks,230
boots,422
oﬀer,25
towns'-since,525
judge,306
radishes,95
skewer,704
collaborationist,418
times,931
phony,444
bent,296
robbed,352
judgement,423
oiled,66
consider,905
malaise,540
shouldering,199
corruption,628
porridges,362
tap,415
vigilantes,381
varied,557
giggle,23
hounding,573
downstairs,279
appraised,605
chimed,117
smattering,347
reticence,97
revision,406
valuable,9
superiors,4
appreciative,657
crowing,491
armchair,520
thorough,4
appreciated,497
benson,555
bedsheets,631
lettuce,753
big,420
salvation,226
emptying,71
bravery,312
sexuality,418
talisman-,498
collection,278
reworked,40
cronies,13
booty,129
grieved,264
terminate,240
operatives,736
smear,788
catwalk,126
costar,349
cabbage,901
cappuccino,733
unwavering,142
humans,678
devours,361
husbanded,569
clearer,775
duck,297
wrestle,449
afair,224
rich,621
thrive,663
stuff,846
oﬃciousness,25
turtle,937
name-,498
bragging,164
rebellion,423
cokes,514
redeemed,623
critique,418
gravitated,476
stiﬂing,377
regular,772
pigtails,534
beanies,149
detailing,339
laziness,155
cables,47
inhabit,812
backseat,981
theorist,871
whirl,656
earshot,534
renovated,40
softer,36
conditions,31
vast,629
telegram,368
snake,937
getaway,346
residents,678
encountering,131
outmaneuver,431
admitted,469
benefactors,106
intellectuals,65
yielded,204
prepayment,169
happens,117
shipping,313
basement,981
championing,382
fueling,927
consignments,529
skinny,518
abandoned,352
competence,3
customers,865
schools,184
jesters,439
sneezing,205
stroll,113
rebirth,226
grumbled,698
distracting,688
east,947
memorial,278
strip,271
office,772
negotiating,835
strategies,31
thawed,476
hearted,533
efeminate,810
identiﬁers,712
scent,208
pouted,681
unfair,921
denigrate,648
breakdowns,918
pedantic,308
supported,240
secularity,65
read,211
tangzhuang,428
fedora,620
barn,981
assignment,521
outstanding,312
mama'like,713
refolds,152
whacks,684
marcelled,267
numbed,466
undressed,235
tripe,765
proprietress,8
arrest,423
slave,736
exit,673
duvey,611
intones,224
engage,214
rumour,386
fictional,683
figments,890
wrinkled,775
revolutionaries,343
befalling,554
demoralize,995
lounging,141
beseeched,139
shedding,131
sandwich,546
distort,298
slamming,612
naivete,97
reporter,358
possessive,518
self-,498
certificate,914
stroke,296
driven,156
pails,61
vortex,786
savants,309
ribbon,195
emphasizes,775
location,596
hopelessness,446
rejoiced,389
ejaculation,421
improvise,355
tombstone,74
royalty,736
mimic,393
stinginess,679
hoes,684
twitch,158
stylish,595
sentiment,793
flare,117
nightmares,241
mended,447
tablecloths,631
merits,268
grants,914
frank,859
airman,437
rambles,344
sobs,48
vessels,357
tunics,274
discerns,229
missed,501
attempted,469
arrangement,642
swooning,746
officer,804
massed,763
foreigner,954
fictionalized,174
nudging,111
conservative,373
sprouted,863
cantonese,968
camouflage,458
share,488
fobs,335
weighed,296
convincing,4
twirled,284
imply,935
rantings,379
reeducating,209
bodice,414
stiﬀened,25
swallowing,262
hint,673
snuggled,18
rusted,66
sashayed,119
picnics,514
heartbeat,831
placement,3
genuine,9
remade,954
babysat,444
pendant,415
dynamic,206
enthralled,815
restored,179
want,211
engine,47
frightens,679
untouchable,507
sired,735
knob,653
considered,339
rewraps,636
borders,103
sickens,466
gown,533
tensed,79
snakes,57
rites,993
crazier,540
he,793
selection,278
guess,846
plenny,22
downing,859
burned,79
surmised,681
unify,250
satchel,213
neared,277
beggar,386
glared,18
hold,211
swim,772
encounters,663
commemorating,124
-probably,654
slurp,770
ground,404
tuxedo,506
manifestation,214
peculiarity,97
carts,45
accuse,214
lyricist,642
morsel,197
sterile,48
wrung,147
penetrating,548
withdrawn,717
bewitching,938
croaked,247
shipmates,437
wriggled,667
night-,132
sheet,243
authenticity,3
pairing,374
grade,312
melt,369
weekends,367
pate,309
defence,655
clavicles,818
jolted,201
love,49
competitors,475
unbends,906
unsettling,256
narration,591
