book,char_id,best_name,gender,count,other_names
All_the_Flowers_in_Shanghai,3450,the best tailors,they/them/their,5,
All_the_Flowers_in_Shanghai,3479,you mistress,None,5,
All_the_Flowers_in_Shanghai,3483,The old woman,she/her,5,
All_the_Flowers_in_Shanghai,3489,these strangers who were your parents,they/them/their,5,
All_the_Flowers_in_Shanghai,3828,Character_3828,None,5,
All_the_Flowers_in_Shanghai,106,Ai,she/her,5,Ai
All_the_Flowers_in_Shanghai,3887,Character_3887,None,5,
All_the_Flowers_in_Shanghai,3902,Character_3902,None,5,
All_the_Flowers_in_Shanghai,3923,Character_3923,None,5,
All_the_Flowers_in_Shanghai,3946,Character_3946,she/her,5,
All_the_Flowers_in_Shanghai,3962,Character_3962,None,5,
All_the_Flowers_in_Shanghai,3964,Character_3964,None,5,
All_the_Flowers_in_Shanghai,4856,The team leader,he/him/his,5,
All_the_Flowers_in_Shanghai,4215,Character_4215,None,5,
All_the_Flowers_in_Shanghai,4229,lame boys down streets in the town,they/them/their,5,
All_the_Flowers_in_Shanghai,186,Character_186,None,4,
All_the_Flowers_in_Shanghai,206,many of them,they/them/their,4,
All_the_Flowers_in_Shanghai,194,Character_194,he/him/his,4,
All_the_Flowers_in_Shanghai,273,Character_273,None,4,
All_the_Flowers_in_Shanghai,471,Character_471,None,4,
All_the_Flowers_in_Shanghai,472,Character_472,they/them/their,4,
All_the_Flowers_in_Shanghai,509,a wealthy family,they/them/their,4,
All_the_Flowers_in_Shanghai,534,Character_534,None,4,
All_the_Flowers_in_Shanghai,541,Character_541,None,4,
All_the_Flowers_in_Shanghai,552,Character_552,None,4,
All_the_Flowers_in_Shanghai,570,Character_570,None,4,
All_the_Flowers_in_Shanghai,616,my friends,they/them/their,4,
All_the_Flowers_in_Shanghai,667,the three of us,he/him/his,4,
All_the_Flowers_in_Shanghai,693,many people,they/them/their,4,
All_the_Flowers_in_Shanghai,695,the occasional business associate,he/him/his,4,
All_the_Flowers_in_Shanghai,706,Character_706,None,4,
All_the_Flowers_in_Shanghai,4369,Character_4369,None,4,
All_the_Flowers_in_Shanghai,4370,your grandfather,None,4,
All_the_Flowers_in_Shanghai,802,an adult,None,4,
All_the_Flowers_in_Shanghai,855,my sister,None,4,
All_the_Flowers_in_Shanghai,886,Character_886,None,4,
All_the_Flowers_in_Shanghai,910,her fiancé 's family,they/them/their,4,
All_the_Flowers_in_Shanghai,961,everybody,None,4,
All_the_Flowers_in_Shanghai,4388,Sister,she/her,4,
All_the_Flowers_in_Shanghai,1068,Character_1068,she/her,4,
All_the_Flowers_in_Shanghai,1170,Character_1170,None,4,
All_the_Flowers_in_Shanghai,1205,Character_1205,None,4,
All_the_Flowers_in_Shanghai,1254,All of them,they/them/their,4,
All_the_Flowers_in_Shanghai,1281,a woman called Yan,she/her,4,
All_the_Flowers_in_Shanghai,1301,The congee,None,4,
All_the_Flowers_in_Shanghai,1306,these maids,they/them/their,4,
All_the_Flowers_in_Shanghai,1318,Character_1318,None,4,
All_the_Flowers_in_Shanghai,1336,guests,None,4,
All_the_Flowers_in_Shanghai,1359,Character_1359,None,4,
All_the_Flowers_in_Shanghai,1393,an adult woman,she/her,4,
All_the_Flowers_in_Shanghai,1401,Character_1401,None,4,
All_the_Flowers_in_Shanghai,1413,the Emperor,he/him/his,4,
All_the_Flowers_in_Shanghai,1467,Character_1467,None,4,
All_the_Flowers_in_Shanghai,1506,Xiong Fa 's parents,they/them/their,4,
All_the_Flowers_in_Shanghai,1524,Character_1524,they/them/their,4,
All_the_Flowers_in_Shanghai,1541,a Sang,None,4,
All_the_Flowers_in_Shanghai,1564,another person,they/them/their,4,
All_the_Flowers_in_Shanghai,1737,their wives,they/them/their,4,
All_the_Flowers_in_Shanghai,1742,Character_1742,None,4,
All_the_Flowers_in_Shanghai,1838,Character_1838,None,4,
All_the_Flowers_in_Shanghai,1930,the band,None,4,
All_the_Flowers_in_Shanghai,1946,One stylish woman,she/her,4,
All_the_Flowers_in_Shanghai,1952,Character_1952,None,4,
All_the_Flowers_in_Shanghai,1966,Character_1966,he/him/his,4,
All_the_Flowers_in_Shanghai,2031,Young students,they/them/their,4,
All_the_Flowers_in_Shanghai,2040,Character_2040,None,4,
All_the_Flowers_in_Shanghai,2042,Character_2042,they/them/their,4,
All_the_Flowers_in_Shanghai,2055,Character_2055,they/them/their,4,
All_the_Flowers_in_Shanghai,2068,Character_2068,None,4,
All_the_Flowers_in_Shanghai,2072,Character_2072,None,4,
All_the_Flowers_in_Shanghai,2083,these men,they/them/their,4,
All_the_Flowers_in_Shanghai,2129,my baby,he/him/his,4,
All_the_Flowers_in_Shanghai,2178,Character_2178,they/them/their,4,
All_the_Flowers_in_Shanghai,2239,My child,None,4,
All_the_Flowers_in_Shanghai,2353,Character_2353,None,4,
All_the_Flowers_in_Shanghai,4530,husband,None,4,
All_the_Flowers_in_Shanghai,2456,Character_2456,None,4,
All_the_Flowers_in_Shanghai,2467,Character_2467,None,4,
All_the_Flowers_in_Shanghai,2513,The driver,None,4,
All_the_Flowers_in_Shanghai,2604,Character_2604,None,4,
All_the_Flowers_in_Shanghai,2616,an old friend,None,4,
All_the_Flowers_in_Shanghai,2621,Character_2621,None,4,
All_the_Flowers_in_Shanghai,2656,Character_2656,None,4,
All_the_Flowers_in_Shanghai,2676,Character_2676,None,4,
All_the_Flowers_in_Shanghai,2749,Character_2749,None,4,
All_the_Flowers_in_Shanghai,2753,Character_2753,she/her,4,
All_the_Flowers_in_Shanghai,2755,Character_2755,None,4,
All_the_Flowers_in_Shanghai,2781,his eldest son,he/him/his,4,
All_the_Flowers_in_Shanghai,2790,Character_2790,None,4,
All_the_Flowers_in_Shanghai,2856,some foreign men,they/them/their,4,
All_the_Flowers_in_Shanghai,2858,Character_2858,None,4,
All_the_Flowers_in_Shanghai,2896,"First Wife , who was beaming wide smiles at her son and her husband",she/her,4,
All_the_Flowers_in_Shanghai,2955,some old people,they/them/their,4,
All_the_Flowers_in_Shanghai,3029,Character_3029,None,4,
All_the_Flowers_in_Shanghai,3033,the senior members of the Sang family,they/them/their,4,
All_the_Flowers_in_Shanghai,3051,Character_3051,he/him/his,4,
All_the_Flowers_in_Shanghai,3092,Character_3092,None,4,
All_the_Flowers_in_Shanghai,3138,Character_3138,they/them/their,4,
All_the_Flowers_in_Shanghai,3154,Character_3154,None,4,
All_the_Flowers_in_Shanghai,95,the Japanese,they/them/their,4,the Japanese
All_the_Flowers_in_Shanghai,3187,the Japanese,None,4,
All_the_Flowers_in_Shanghai,3211,some of the young maids,they/them/their,4,
All_the_Flowers_in_Shanghai,3240,Character_3240,None,4,
All_the_Flowers_in_Shanghai,3392,a harmless servant,she/her,4,
All_the_Flowers_in_Shanghai,3407,Character_3407,None,4,
All_the_Flowers_in_Shanghai,3454,Character_3454,None,4,
All_the_Flowers_in_Shanghai,3477,Character_3477,they/them/their,4,
All_the_Flowers_in_Shanghai,3561,Character_3561,None,4,
All_the_Flowers_in_Shanghai,3588,a balding hollow - faced man,he/him/his,4,
All_the_Flowers_in_Shanghai,4780,madam,None,4,
All_the_Flowers_in_Shanghai,3657,those who were the source of our wealth,they/them/their,4,
All_the_Flowers_in_Shanghai,3717,the boy in charge,he/him/his,4,
All_the_Flowers_in_Shanghai,3718,Character_3718,None,4,
All_the_Flowers_in_Shanghai,3761,these students,they/them/their,4,
All_the_Flowers_in_Shanghai,3782,Character_3782,None,4,
All_the_Flowers_in_Shanghai,3784,Character_3784,None,4,
All_the_Flowers_in_Shanghai,3785,Character_3785,she/her,4,
All_the_Flowers_in_Shanghai,4820,Character_4820,None,4,
All_the_Flowers_in_Shanghai,3892,Character_3892,None,4,
All_the_Flowers_in_Shanghai,3897,Two of the five,they/them/their,4,
All_the_Flowers_in_Shanghai,113,Ca,he/him/his,4,Ca
All_the_Flowers_in_Shanghai,3949,Character_3949,None,4,
All_the_Flowers_in_Shanghai,4015,Character_4015,she/her,4,
All_the_Flowers_in_Shanghai,4105,Character_4105,they/them/their,4,
All_the_Flowers_in_Shanghai,4110,a hunter,he/him/his,4,
All_the_Flowers_in_Shanghai,4139,A woman with a short stick,she/her,4,
All_the_Flowers_in_Shanghai,4143,Character_4143,None,4,
All_the_Flowers_in_Shanghai,4146,An older party official,they/them/their,4,
All_the_Flowers_in_Shanghai,117,Comrade Li,she/her,4,Comrade Li
All_the_Flowers_in_Shanghai,4224,Character_4224,None,4,
All_the_Flowers_in_Shanghai,37,Shanghai DUNCAN JEPSON,he/him/his,3,Shanghai DUNCAN JEPSON|Duncan Jepson|Shanghai
All_the_Flowers_in_Shanghai,149,silly girl,None,3,
All_the_Flowers_in_Shanghai,154,the gardeners,None,3,
All_the_Flowers_in_Shanghai,156,Character_156,None,3,
All_the_Flowers_in_Shanghai,4257,Character_4257,None,3,
All_the_Flowers_in_Shanghai,167,Character_167,None,3,
All_the_Flowers_in_Shanghai,168,those poor people who walk down the streets,they/them/their,3,
All_the_Flowers_in_Shanghai,177,Character_177,None,3,
All_the_Flowers_in_Shanghai,180,her maids,None,3,
All_the_Flowers_in_Shanghai,209,Character_209,she/her,3,
All_the_Flowers_in_Shanghai,221,the poor people around us,they/them/their,3,
All_the_Flowers_in_Shanghai,231,a pretty grandson you would have made,None,3,
All_the_Flowers_in_Shanghai,232,Character_232,None,3,
All_the_Flowers_in_Shanghai,280,Character_280,None,3,
All_the_Flowers_in_Shanghai,4284,the gods,None,3,
All_the_Flowers_in_Shanghai,302,the same man,he/him/his,3,
All_the_Flowers_in_Shanghai,323,some of them,None,3,
All_the_Flowers_in_Shanghai,331,Character_331,None,3,
All_the_Flowers_in_Shanghai,334,Character_334,she/her,3,
All_the_Flowers_in_Shanghai,373,any man,None,3,
All_the_Flowers_in_Shanghai,398,her family,they/them/their,3,
All_the_Flowers_in_Shanghai,430,servants,None,3,
All_the_Flowers_in_Shanghai,462,this important family in their rich clothes and jewelry,they/them/their,3,
All_the_Flowers_in_Shanghai,476,Character_476,None,3,
All_the_Flowers_in_Shanghai,480,the tailor,he/him/his,3,
All_the_Flowers_in_Shanghai,510,Character_510,None,3,
All_the_Flowers_in_Shanghai,535,Character_535,None,3,
All_the_Flowers_in_Shanghai,545,Character_545,None,3,
All_the_Flowers_in_Shanghai,594,the gardener,None,3,
All_the_Flowers_in_Shanghai,626,Character_626,None,3,
All_the_Flowers_in_Shanghai,629,The groom 's family,they/them/their,3,
All_the_Flowers_in_Shanghai,657,Character_657,None,3,
All_the_Flowers_in_Shanghai,4345,this young man,he/him/his,3,
All_the_Flowers_in_Shanghai,4346,"Great - grandfather , who came from the countryside",he/him/his,3,
All_the_Flowers_in_Shanghai,699,Character_699,None,3,
All_the_Flowers_in_Shanghai,737,son,None,3,
All_the_Flowers_in_Shanghai,768,Character_768,None,3,
All_the_Flowers_in_Shanghai,781,Character_781,None,3,
All_the_Flowers_in_Shanghai,890,Character_890,None,3,
All_the_Flowers_in_Shanghai,893,Character_893,None,3,
All_the_Flowers_in_Shanghai,925,The photographer,he/him/his,3,
All_the_Flowers_in_Shanghai,936,Character_936,they/them/their,3,
All_the_Flowers_in_Shanghai,938,Character_938,they/them/their,3,
All_the_Flowers_in_Shanghai,944,Character_944,None,3,
All_the_Flowers_in_Shanghai,965,Character_965,they/them/their,3,
All_the_Flowers_in_Shanghai,970,the seated adults,they/them/their,3,
All_the_Flowers_in_Shanghai,993,a son of his own,he/him/his,3,
All_the_Flowers_in_Shanghai,996,Character_996,None,3,
All_the_Flowers_in_Shanghai,1004,many other very important people that there would be a wedding,they/them/their,3,
All_the_Flowers_in_Shanghai,1020,Character_1020,None,3,
All_the_Flowers_in_Shanghai,1054,the maid who was watching me scratching her knees that were swollen and raw from cleaning the floors,she/her,3,
All_the_Flowers_in_Shanghai,1062,Character_1062,None,3,
All_the_Flowers_in_Shanghai,4397,Character_4397,None,3,
All_the_Flowers_in_Shanghai,1107,Character_1107,None,3,
All_the_Flowers_in_Shanghai,1149,Character_1149,None,3,
All_the_Flowers_in_Shanghai,1154,Bi 's mother,she/her,3,
All_the_Flowers_in_Shanghai,1195,the four ugly Manchurian bearers standing in front of me,they/them/their,3,
All_the_Flowers_in_Shanghai,1236,My bridegroom,he/him/his,3,
All_the_Flowers_in_Shanghai,1253,numerous other family members,they/them/their,3,
All_the_Flowers_in_Shanghai,1293,Character_1293,None,3,
All_the_Flowers_in_Shanghai,1305,Other servants,they/them/their,3,
All_the_Flowers_in_Shanghai,1315,Character_1315,None,3,
All_the_Flowers_in_Shanghai,1322,Character_1322,None,3,
All_the_Flowers_in_Shanghai,1396,a wife,None,3,
All_the_Flowers_in_Shanghai,1405,Character_1405,None,3,
All_the_Flowers_in_Shanghai,1486,Character_1486,None,3,
All_the_Flowers_in_Shanghai,70,Master Sang,he/him/his,3,Master Sang|old Master Sang
All_the_Flowers_in_Shanghai,1555,Character_1555,None,3,
All_the_Flowers_in_Shanghai,1572,Character_1572,None,3,
All_the_Flowers_in_Shanghai,4447,the Master,he/him/his,3,
All_the_Flowers_in_Shanghai,1624,Character_1624,None,3,
All_the_Flowers_in_Shanghai,1627,each man with his head shaved at the front Manchurian- style and a long braided queue hanging down his back,he/him/his,3,
All_the_Flowers_in_Shanghai,1628,All the servants,they/them/their,3,
All_the_Flowers_in_Shanghai,1634,Character_1634,None,3,
All_the_Flowers_in_Shanghai,1636,the rest of us,they/them/their,3,
All_the_Flowers_in_Shanghai,1663,Character_1663,they/them/their,3,
All_the_Flowers_in_Shanghai,1674,the elder members of the family,they/them/their,3,
All_the_Flowers_in_Shanghai,1774,the wives of lesser members of the family,they/them/their,3,
All_the_Flowers_in_Shanghai,1780,his servant,None,3,
All_the_Flowers_in_Shanghai,1837,your younger brothers,they/them/their,3,
All_the_Flowers_in_Shanghai,1892,Character_1892,None,3,
All_the_Flowers_in_Shanghai,1939,Character_1939,None,3,
All_the_Flowers_in_Shanghai,1958,Character_1958,None,3,
All_the_Flowers_in_Shanghai,1967,Character_1967,None,3,
All_the_Flowers_in_Shanghai,1968,Character_1968,she/her,3,
All_the_Flowers_in_Shanghai,4484,Character_4484,None,3,
All_the_Flowers_in_Shanghai,2035,Character_2035,they/them/their,3,
All_the_Flowers_in_Shanghai,2096,Such men,they/them/their,3,
All_the_Flowers_in_Shanghai,2244,many of the other Sang men,they/them/their,3,
All_the_Flowers_in_Shanghai,2257,Character_2257,they/them/their,3,
All_the_Flowers_in_Shanghai,2278,the peasants,they/them/their,3,
All_the_Flowers_in_Shanghai,2299,the heir,he/him/his,3,
All_the_Flowers_in_Shanghai,2301,Character_2301,None,3,
All_the_Flowers_in_Shanghai,2302,no doctors,they/them/their,3,
All_the_Flowers_in_Shanghai,2329,Other members of the family,they/them/their,3,
All_the_Flowers_in_Shanghai,2386,Character_2386,he/him/his,3,
All_the_Flowers_in_Shanghai,4526,Character_4526,None,3,
All_the_Flowers_in_Shanghai,2423,Character_2423,None,3,
All_the_Flowers_in_Shanghai,2441,Character_2441,None,3,
All_the_Flowers_in_Shanghai,2448,Character_2448,None,3,
All_the_Flowers_in_Shanghai,2464,Character_2464,None,3,
All_the_Flowers_in_Shanghai,2469,a strong heir,None,3,
All_the_Flowers_in_Shanghai,2478,Character_2478,they/them/their,3,
All_the_Flowers_in_Shanghai,80,Mother,she/her,3,Mother
All_the_Flowers_in_Shanghai,2489,Character_2489,None,3,
All_the_Flowers_in_Shanghai,2517,Character_2517,None,3,
All_the_Flowers_in_Shanghai,2545,the most skilled people in Shanghai,they/them/their,3,
All_the_Flowers_in_Shanghai,2552,the woman I knew his father had wanted for his son,he/him/his,3,
All_the_Flowers_in_Shanghai,2623,Character_2623,they/them/their,3,
All_the_Flowers_in_Shanghai,2716,Character_2716,they/them/their,3,
All_the_Flowers_in_Shanghai,2724,Character_2724,they/them/their,3,
All_the_Flowers_in_Shanghai,2736,our cousin who could not have children of his own with his wife,he/him/his,3,
All_the_Flowers_in_Shanghai,2764,the woman Ma,she/her,3,
All_the_Flowers_in_Shanghai,2808,Character_2808,None,3,
All_the_Flowers_in_Shanghai,2849,Character_2849,None,3,
All_the_Flowers_in_Shanghai,2870,heroes,they/them/their,3,
All_the_Flowers_in_Shanghai,2901,a good father,None,3,
All_the_Flowers_in_Shanghai,4663,many of the elder generation,None,3,
All_the_Flowers_in_Shanghai,4676,doctor,None,3,
All_the_Flowers_in_Shanghai,4684,Character_4684,None,3,
All_the_Flowers_in_Shanghai,2999,a new woman,she/her,3,
All_the_Flowers_in_Shanghai,3038,Character_3038,they/them/their,3,
All_the_Flowers_in_Shanghai,92,Ah Xiong,he/him/his,3,Ah Xiong
All_the_Flowers_in_Shanghai,3077,This wife,she/her,3,
All_the_Flowers_in_Shanghai,4720,the tiny boy,he/him/his,3,
All_the_Flowers_in_Shanghai,3084,Character_3084,None,3,
All_the_Flowers_in_Shanghai,3086,the nursemaid,None,3,
All_the_Flowers_in_Shanghai,3174,Character_3174,None,3,
All_the_Flowers_in_Shanghai,3242,Character_3242,None,3,
All_the_Flowers_in_Shanghai,3251,the other children,they/them/their,3,
All_the_Flowers_in_Shanghai,3274,Character_3274,None,3,
All_the_Flowers_in_Shanghai,4742,My dear son,he/him/his,3,
All_the_Flowers_in_Shanghai,3294,those who are so innocent,they/them/their,3,
All_the_Flowers_in_Shanghai,3315,Character_3315,None,3,
All_the_Flowers_in_Shanghai,3322,Character_3322,None,3,
All_the_Flowers_in_Shanghai,3323,Character_3323,None,3,
All_the_Flowers_in_Shanghai,3332,all the older members of the family,they/them/their,3,
All_the_Flowers_in_Shanghai,3356,the young maids of the house,they/them/their,3,
All_the_Flowers_in_Shanghai,3400,Character_3400,they/them/their,3,
All_the_Flowers_in_Shanghai,3420,Character_3420,they/them/their,3,
All_the_Flowers_in_Shanghai,3451,students,None,3,
All_the_Flowers_in_Shanghai,3486,Character_3486,None,3,
All_the_Flowers_in_Shanghai,3530,an old lady,she/her,3,
All_the_Flowers_in_Shanghai,3682,the people of Shanghai,they/them/their,3,
All_the_Flowers_in_Shanghai,103,Everybody,they/them/their,3,Everybody
All_the_Flowers_in_Shanghai,4802,comrade,None,3,
All_the_Flowers_in_Shanghai,3754,farmers,None,3,
All_the_Flowers_in_Shanghai,3775,Character_3775,None,3,
All_the_Flowers_in_Shanghai,3787,Character_3787,None,3,
All_the_Flowers_in_Shanghai,105,Aiiiya,they/them/their,3,Aiiiya
All_the_Flowers_in_Shanghai,3870,Character_3870,None,3,
All_the_Flowers_in_Shanghai,110,Comrade Sang,they/them/their,3,Comrade Sang
All_the_Flowers_in_Shanghai,4834,Character_4834,None,3,
All_the_Flowers_in_Shanghai,3911,Character_3911,None,3,
All_the_Flowers_in_Shanghai,3938,Character_3938,he/him/his,3,
All_the_Flowers_in_Shanghai,3982,Character_3982,None,3,
All_the_Flowers_in_Shanghai,4078,The Party cadres,they/them/their,3,
All_the_Flowers_in_Shanghai,4091,Character_4091,they/them/their,3,
All_the_Flowers_in_Shanghai,4097,Character_4097,None,3,
All_the_Flowers_in_Shanghai,4104,The new team leader,he/him/his,3,
All_the_Flowers_in_Shanghai,4136,Character_4136,they/them/their,3,
All_the_Flowers_in_Shanghai,4144,the old team leader,he/him/his,3,
All_the_Flowers_in_Shanghai,4150,the Chinese,they/them/their,3,
All_the_Flowers_in_Shanghai,4163,the dead,they/them/their,3,
All_the_Flowers_in_Shanghai,4166,Character_4166,None,3,
All_the_Flowers_in_Shanghai,4192,old lady,she/her,3,
All_the_Flowers_in_Shanghai,4197,Character_4197,None,3,
All_the_Flowers_in_Shanghai,4217,Character_4217,None,3,
All_the_Flowers_in_Shanghai,4219,Character_4219,None,3,
All_the_Flowers_in_Shanghai,4252,Character_4252,None,3,
All_the_Flowers_in_Shanghai,136,the People 's Republic,None,2,
All_the_Flowers_in_Shanghai,148,our loved ones,they/them/their,2,
All_the_Flowers_in_Shanghai,4256,my friend,None,2,
All_the_Flowers_in_Shanghai,4261,one of the maids,None,2,
All_the_Flowers_in_Shanghai,171,Character_171,they/them/their,2,
All_the_Flowers_in_Shanghai,173,Character_173,None,2,
All_the_Flowers_in_Shanghai,4266,a husband,None,2,
All_the_Flowers_in_Shanghai,178,Character_178,None,2,
All_the_Flowers_in_Shanghai,198,Character_198,they/them/their,2,
All_the_Flowers_in_Shanghai,205,their family,None,2,
