char_key,author,book,m_idx,persona,char_id,best_name,gender,count,other_names
The_Valley_of_Amazement_10092,Amy_Tan,The_Valley_of_Amazement,1,7,10092,people,they/them/their,107,
The_Valley_of_Amazement_10108,Amy_Tan,The_Valley_of_Amazement,1,5,10108,my husband,he/him/his,34,
The_Valley_of_Amazement_10142,Amy_Tan,The_Valley_of_Amazement,1,5,10142,her father,he/him/his,42,
The_Valley_of_Amazement_10163,Amy_Tan,The_Valley_of_Amazement,1,3,10163,her mother,she/her,45,
The_Valley_of_Amazement_10171,Amy_Tan,The_Valley_of_Amazement,1,3,10171,this man,he/him/his,137,
The_Valley_of_Amazement_10211,Amy_Tan,The_Valley_of_Amazement,1,3,10211,My uncle,he/him/his,11,
The_Valley_of_Amazement_10271,Amy_Tan,The_Valley_of_Amazement,1,3,10271,my grandmother,she/her,25,
The_Valley_of_Amazement_10293,Amy_Tan,The_Valley_of_Amazement,1,3,10293,Character_10293,she/her,18,
The_Valley_of_Amazement_10305,Amy_Tan,The_Valley_of_Amazement,1,3,10305,a fool,he/him/his,23,
The_Valley_of_Amazement_10502,Amy_Tan,The_Valley_of_Amazement,1,1,10502,the fisherman,he/him/his,18,
The_Valley_of_Amazement_10516,Amy_Tan,The_Valley_of_Amazement,1,3,10516,my wife,she/her,52,
The_Valley_of_Amazement_10560,Amy_Tan,The_Valley_of_Amazement,1,3,10560,the virgin courtesan Violet,he/him/his,32,
The_Valley_of_Amazement_10646,Amy_Tan,The_Valley_of_Amazement,1,3,10646,the governor,he/him/his,17,
The_Valley_of_Amazement_1116,Amy_Tan,The_Valley_of_Amazement,1,5,1116,her daughter,she/her,76,
The_Valley_of_Amazement_1127,Amy_Tan,The_Valley_of_Amazement,1,3,1127,your mother,she/her,173,
The_Valley_of_Amazement_1139,Amy_Tan,The_Valley_of_Amazement,1,6,1139,the woman,she/her,142,
The_Valley_of_Amazement_11483,Amy_Tan,The_Valley_of_Amazement,1,5,11483,Character_11483,they/them/their,7,
The_Valley_of_Amazement_1193,Amy_Tan,The_Valley_of_Amazement,1,3,1193,the maid,she/her,68,
The_Valley_of_Amazement_1214,Amy_Tan,The_Valley_of_Amazement,1,3,1214,someone,he/him/his,54,
The_Valley_of_Amazement_1255,Amy_Tan,The_Valley_of_Amazement,1,7,1255,the others,they/them/their,25,
The_Valley_of_Amazement_1300,Amy_Tan,The_Valley_of_Amazement,1,3,1300,the madam,she/her,84,
The_Valley_of_Amazement_1358,Amy_Tan,The_Valley_of_Amazement,1,7,1358,others,they/them/their,50,
The_Valley_of_Amazement_1390,Amy_Tan,The_Valley_of_Amazement,1,3,1390,visitors,they/them/their,15,
The_Valley_of_Amazement_1473,Amy_Tan,The_Valley_of_Amazement,1,3,1473,a foreigner,he/him/his,41,
The_Valley_of_Amazement_1525,Amy_Tan,The_Valley_of_Amazement,1,0,1525,one of them,None,12,
The_Valley_of_Amazement_1529,Amy_Tan,The_Valley_of_Amazement,1,5,1529,his mother,she/her,49,
The_Valley_of_Amazement_162,Amy_Tan,The_Valley_of_Amazement,1,7,162,Violet,she/her,150,Violet|Little Violet
The_Valley_of_Amazement_163,Amy_Tan,The_Valley_of_Amazement,1,3,163,Lulu Mimi,she/her,59,Lulu Mimi|Madame Lulu Mimi|Lulu|LULU MIMI|Lucia|Lu
The_Valley_of_Amazement_164,Amy_Tan,The_Valley_of_Amazement,1,3,164,Mother,she/her,718,Mother|Mother Ma
The_Valley_of_Amazement_167,Amy_Tan,The_Valley_of_Amazement,1,3,167,Golden Dove,she/her,290,Golden Dove|Golden Dove English|GOLDEN DOVE
The_Valley_of_Amazement_169,Amy_Tan,The_Valley_of_Amazement,1,6,169,Carlotta,she/her,91,Carlotta|big Carlotta
The_Valley_of_Amazement_1699,Amy_Tan,The_Valley_of_Amazement,1,3,1699,a son,he/him/his,23,
The_Valley_of_Amazement_170,Amy_Tan,The_Valley_of_Amazement,1,3,170,Loyalty Fang,he/him/his,178,Loyalty Fang|Loyalty|Fang
The_Valley_of_Amazement_1704,Amy_Tan,The_Valley_of_Amazement,1,7,1704,Character_1704,None,17,
The_Valley_of_Amazement_1705,Amy_Tan,The_Valley_of_Amazement,1,7,1705,our son,he/him/his,47,
The_Valley_of_Amazement_1721,Amy_Tan,The_Valley_of_Amazement,1,7,1721,her son,he/him/his,66,
The_Valley_of_Amazement_1724,Amy_Tan,The_Valley_of_Amazement,1,7,1724,his family,they/them/their,62,
The_Valley_of_Amazement_1738,Amy_Tan,The_Valley_of_Amazement,1,0,1738,Character_1738,he/him/his,11,
The_Valley_of_Amazement_1759,Amy_Tan,The_Valley_of_Amazement,1,3,1759,my child,she/her,19,
The_Valley_of_Amazement_179,Amy_Tan,The_Valley_of_Amazement,1,3,179,Cracked Egg,he/him/his,75,Cracked Egg|Egg
The_Valley_of_Amazement_1799,Amy_Tan,The_Valley_of_Amazement,1,3,1799,a woman,she/her,82,
The_Valley_of_Amazement_182,Amy_Tan,The_Valley_of_Amazement,1,3,182,Rosy Cloud,she/her,35,Rosy Cloud
The_Valley_of_Amazement_183,Amy_Tan,The_Valley_of_Amazement,1,6,183,Billowy Cloud,she/her,56,Billowy Cloud
The_Valley_of_Amazement_184,Amy_Tan,The_Valley_of_Amazement,1,3,184,Magic Cloud,she/her,28,Magic Cloud
The_Valley_of_Amazement_1842,Amy_Tan,The_Valley_of_Amazement,1,1,1842,Character_1842,she/her,17,
The_Valley_of_Amazement_1854,Amy_Tan,The_Valley_of_Amazement,1,3,1854,Character_1854,she/her,14,
The_Valley_of_Amazement_1865,Amy_Tan,The_Valley_of_Amazement,1,3,1865,Character_1865,he/him/his,32,
The_Valley_of_Amazement_1879,Amy_Tan,The_Valley_of_Amazement,1,3,1879,A mistress,he/him/his,22,
The_Song_of_the_Jade_Lily_4299,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,4299,The housekeeper,she/her,16,
The_Valley_of_Amazement_1903,Amy_Tan,The_Valley_of_Amazement,1,5,1903,No Chinese bureaucrat,he/him/his,22,
The_Valley_of_Amazement_191,Amy_Tan,The_Valley_of_Amazement,1,3,191,Prosper Yang,he/him/his,18,Prosper Yang|Prosper
The_Valley_of_Amazement_1920,Amy_Tan,The_Valley_of_Amazement,1,5,1920,Character_1920,he/him/his,39,
The_Valley_of_Amazement_1940,Amy_Tan,The_Valley_of_Amazement,1,3,1940,Character_1940,he/him/his,23,
The_Valley_of_Amazement_196,Amy_Tan,The_Valley_of_Amazement,1,3,196,Puffy Cloud,she/her,30,Puffy Cloud
The_Valley_of_Amazement_1977,Amy_Tan,The_Valley_of_Amazement,1,3,1977,Character_1977,she/her,15,
The_Valley_of_Amazement_1984,Amy_Tan,The_Valley_of_Amazement,1,5,1984,that man,he/him/his,27,
The_Valley_of_Amazement_199,Amy_Tan,The_Valley_of_Amazement,1,7,199,Mrs. Petty,she/her,18,Mrs. Petty
The_Valley_of_Amazement_2053,Amy_Tan,The_Valley_of_Amazement,1,7,2053,a wife,she/her,27,
What_We_Were_Promised_2951,Lucy_Tan,What_We_Were_Promised,23,0,2951,Character_2951,she/her,16,
The_Valley_of_Amazement_2063,Amy_Tan,The_Valley_of_Amazement,1,3,2063,Character_2063,he/him/his,23,
When_Red_Is_Black_930,Qiu_Xiaolong,When_Red_Is_Black,26,0,930,a female secretary in his room-,she/her,16,
The_Valley_of_Amazement_220,Amy_Tan,The_Valley_of_Amazement,1,3,220,Violet,she/her,381,Violet|Danner|Violet Minturn|little Violet|Philo Danner|Violet Minturn Danner|young Violet|Little Violet|DANNER
The_Valley_of_Amazement_226,Amy_Tan,The_Valley_of_Amazement,1,0,226,Little Duck,he/him/his,32,Little Duck
The_Valley_of_Amazement_2313,Amy_Tan,The_Valley_of_Amazement,1,6,2313,her husband,he/him/his,18,
The_Valley_of_Amazement_2341,Amy_Tan,The_Valley_of_Amazement,1,2,2341,Character_2341,None,23,
The_Valley_of_Amazement_235,Amy_Tan,The_Valley_of_Amazement,1,3,235,Lu Shing,he/him/his,1263,Lu Shing|Lucia|Mr. Shing|Mr. Lu Shing|Lulu|Mr. Lu|Lu|Lu darling|LU SHING|Shing|Master Lu Shing
The_Valley_of_Amazement_2393,Amy_Tan,The_Valley_of_Amazement,1,3,2393,The old bustard,he/him/his,51,
The_Valley_of_Amazement_240,Amy_Tan,The_Valley_of_Amazement,1,3,240,Father,he/him/his,79,Father
The_Valley_of_Amazement_2417,Amy_Tan,The_Valley_of_Amazement,1,5,2417,An older woman wearing a younger woman,she/her,13,
The_Valley_of_Amazement_249,Amy_Tan,The_Valley_of_Amazement,1,3,249,Fairweather,she/her,77,Fairweather|Arthur Fairweather|Mrs. Fairweather
The_Valley_of_Amazement_2521,Amy_Tan,The_Valley_of_Amazement,1,7,2521,a mother,she/her,43,
The_Valley_of_Amazement_254,Amy_Tan,The_Valley_of_Amazement,1,3,254,Magic Gourd,she/her,1146,Magic Gourd|Edward|Teddy|Magic|MAGIC GOURD|Edward Ivory|old Magic Gourd|B. Edward Ivory III Magic Gourd|Ivory|Gourd
The_Valley_of_Amazement_2568,Amy_Tan,The_Valley_of_Amazement,1,0,2568,One of the old courtesans,he/him/his,23,
The_Valley_of_Amazement_258,Amy_Tan,The_Valley_of_Amazement,1,5,258,Petal,she/her,50,Petal|The courtesan Petal
The_Valley_of_Amazement_2592,Amy_Tan,The_Valley_of_Amazement,1,3,2592,the doctor,he/him/his,124,
The_Valley_of_Amazement_2616,Amy_Tan,The_Valley_of_Amazement,1,7,2616,Character_2616,she/her,29,
The_Valley_of_Amazement_262,Amy_Tan,The_Valley_of_Amazement,1,3,262,Madam Li,she/her,198,Madam Li|Madam
The_Valley_of_Amazement_2650,Amy_Tan,The_Valley_of_Amazement,1,5,2650,my family,they/them/their,27,
The_Valley_of_Amazement_2676,Amy_Tan,The_Valley_of_Amazement,1,5,2676,my mistress,she/her,37,
The_Valley_of_Amazement_2690,Amy_Tan,The_Valley_of_Amazement,1,3,2690,the master,he/him/his,29,
The_Valley_of_Amazement_2709,Amy_Tan,The_Valley_of_Amazement,1,3,2709,the baby,she/her,72,
The_Valley_of_Amazement_273,Amy_Tan,The_Valley_of_Amazement,1,3,273,Commissioner Li,he/him/his,20,Commissioner Li|Li
The_Valley_of_Amazement_2744,Amy_Tan,The_Valley_of_Amazement,1,3,2744,the old lady,she/her,33,
The_Valley_of_Amazement_278,Amy_Tan,The_Valley_of_Amazement,1,3,278,Vermillion,she/her,90,Vermillion
The_Valley_of_Amazement_2818,Amy_Tan,The_Valley_of_Amazement,1,7,2818,Character_2818,None,24,
The_Valley_of_Amazement_2831,Amy_Tan,The_Valley_of_Amazement,1,7,2831,Character_2831,None,20,
The_Valley_of_Amazement_2933,Amy_Tan,The_Valley_of_Amazement,1,7,2933,Character_2933,None,31,
The_Valley_of_Amazement_299,Amy_Tan,The_Valley_of_Amazement,1,7,299,Mr. Gao,he/him/his,73,Mr. Gao
The_Valley_of_Amazement_3072,Amy_Tan,The_Valley_of_Amazement,1,7,3072,Character_3072,None,35,
The_Valley_of_Amazement_3089,Amy_Tan,The_Valley_of_Amazement,1,7,3089,Character_3089,None,41,
The_Valley_of_Amazement_3106,Amy_Tan,The_Valley_of_Amazement,1,7,3106,Character_3106,None,17,
The_Valley_of_Amazement_319,Amy_Tan,The_Valley_of_Amazement,1,3,319,Eminent Tang,he/him/his,137,Eminent Tang|Eminent
The_Valley_of_Amazement_3235,Amy_Tan,The_Valley_of_Amazement,1,7,3235,tempting young men,they/them/their,16,
The_Valley_of_Amazement_3282,Amy_Tan,The_Valley_of_Amazement,1,7,3282,Character_3282,None,26,
The_Valley_of_Amazement_3302,Amy_Tan,The_Valley_of_Amazement,1,7,3302,your patron,he/him/his,25,
The_Valley_of_Amazement_3310,Amy_Tan,The_Valley_of_Amazement,1,3,3310,the suitor,he/him/his,14,
The_Valley_of_Amazement_332,Amy_Tan,The_Valley_of_Amazement,1,3,332,Edward,he/him/his,70,Edward|Bosson Edward Ivory III|Bosson|Edward Ivory|BOSSON EDWARD IVORY
The_Valley_of_Amazement_3329,Amy_Tan,The_Valley_of_Amazement,1,3,3329,One beauty,she/her,25,
The_Valley_of_Amazement_3351,Amy_Tan,The_Valley_of_Amazement,1,7,3351,Character_3351,None,11,
The_Valley_of_Amazement_336,Amy_Tan,The_Valley_of_Amazement,1,2,336,Mr. Ivory,he/him/his,28,Mr. Ivory|the late Mr. Ivory
The_Valley_of_Amazement_338,Amy_Tan,The_Valley_of_Amazement,1,3,338,Sir Francis May,he/him/his,24,Sir Francis May|Sir May
The_Valley_of_Amazement_339,Amy_Tan,The_Valley_of_Amazement,1,3,339,Minerva,she/her,175,Minerva|Minerva Lamp Ivory|Minerva Ivory|MINERVA LAMP IVORY|Mrs. Ivory|Mrs. Minerva Ivory
The_Valley_of_Amazement_3390,Amy_Tan,The_Valley_of_Amazement,1,3,3390,Character_3390,None,13,
The_Valley_of_Amazement_3461,Amy_Tan,The_Valley_of_Amazement,1,1,3461,a suitor,he/him/his,13,
The_Valley_of_Amazement_3495,Amy_Tan,The_Valley_of_Amazement,1,7,3495,Character_3495,None,15,
The_Valley_of_Amazement_351,Amy_Tan,The_Valley_of_Amazement,1,3,351,Dr. Albee,he/him/his,26,Dr. Albee
The_Valley_of_Amazement_353,Amy_Tan,The_Valley_of_Amazement,1,3,353,Flora,she/her,110,Flora|Violet|Flora Ivory|Flora Violet Ivory|FLORA VIOLET IVORY
The_Valley_of_Amazement_354,Amy_Tan,The_Valley_of_Amazement,1,3,354,Flora,she/her,416,Flora|Little Flora|O Sweet Little Flora|Sweet|FLORA
The_Valley_of_Amazement_3548,Amy_Tan,The_Valley_of_Amazement,1,7,3548,Character_3548,None,26,
The_Valley_of_Amazement_357,Amy_Tan,The_Valley_of_Amazement,1,7,357,Dr. Chu,he/him/his,26,Dr. Chu
The_Valley_of_Amazement_3579,Amy_Tan,The_Valley_of_Amazement,1,7,3579,Character_3579,None,89,
The_Valley_of_Amazement_359,Amy_Tan,The_Valley_of_Amazement,1,6,359,Little Ram,he/him/his,40,Little Ram
The_Valley_of_Amazement_366,Amy_Tan,The_Valley_of_Amazement,1,3,366,Tillman,he/him/his,14,Tillman|Mr. Tillman
The_Valley_of_Amazement_369,Amy_Tan,The_Valley_of_Amazement,1,3,369,Mrs. Lamp,she/her,23,Mrs. Lamp
The_Valley_of_Amazement_3701,Amy_Tan,The_Valley_of_Amazement,1,7,3701,a young man from the opera troupe,he/him/his,18,
The_Valley_of_Amazement_3717,Amy_Tan,The_Valley_of_Amazement,1,7,3717,Character_3717,None,21,
The_Valley_of_Amazement_381,Amy_Tan,The_Valley_of_Amazement,1,3,381,Perpetual,he/him/his,490,Perpetual|the half - truths Perpetual
The_Valley_of_Amazement_382,Amy_Tan,The_Valley_of_Amazement,1,3,382,Azure,she/her,155,Azure|old Azure
The_Valley_of_Amazement_385,Amy_Tan,The_Valley_of_Amazement,1,0,385,Old Pine,he/him/his,19,Old Pine
The_Valley_of_Amazement_388,Amy_Tan,The_Valley_of_Amazement,1,3,388,Endeavor Yan,he/him/his,16,Endeavor Yan|Endeavor
The_Valley_of_Amazement_391,Amy_Tan,The_Valley_of_Amazement,1,0,391,Old Jump,he/him/his,48,Old Jump|Jump
The_Valley_of_Amazement_3927,Amy_Tan,The_Valley_of_Amazement,1,3,3927,each other,None,14,
The_Valley_of_Amazement_398,Amy_Tan,The_Valley_of_Amazement,1,3,398,Pomelo,she/her,314,Pomelo|POMELO
The_Valley_of_Amazement_4065,Amy_Tan,The_Valley_of_Amazement,1,3,4065,Character_4065,she/her,16,
The_Valley_of_Amazement_407,Amy_Tan,The_Valley_of_Amazement,1,3,407,Charm,she/her,28,Charm|Violet|Violet Charm
The_Valley_of_Amazement_4083,Amy_Tan,The_Valley_of_Amazement,1,3,4083,Character_4083,he/him/his,17,
The_Valley_of_Amazement_4113,Amy_Tan,The_Valley_of_Amazement,1,7,4113,Character_4113,she/her,22,
The_Valley_of_Amazement_4118,Amy_Tan,The_Valley_of_Amazement,1,3,4118,Character_4118,he/him/his,83,
The_Valley_of_Amazement_4132,Amy_Tan,The_Valley_of_Amazement,1,3,4132,Character_4132,they/them/their,14,
The_Valley_of_Amazement_4141,Amy_Tan,The_Valley_of_Amazement,1,7,4141,Character_4141,None,14,
The_Valley_of_Amazement_4253,Amy_Tan,The_Valley_of_Amazement,1,3,4253,Character_4253,he/him/his,15,
The_Valley_of_Amazement_4279,Amy_Tan,The_Valley_of_Amazement,1,1,4279,Character_4279,he/him/his,9,
The_Valley_of_Amazement_428,Amy_Tan,The_Valley_of_Amazement,1,0,428,Dr. Minturn,he/him/his,26,Dr. Minturn|Dr.
All_the_Flowers_in_Shanghai_1406,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,0,1406,Character_1406,she/her,15,
The_Valley_of_Amazement_436,Amy_Tan,The_Valley_of_Amazement,1,3,436,Miss Pond,she/her,33,Miss Pond
The_Valley_of_Amazement_4362,Amy_Tan,The_Valley_of_Amazement,1,3,4362,the foreigner,he/him/his,60,
The_Valley_of_Amazement_4447,Amy_Tan,The_Valley_of_Amazement,1,7,4447,Character_4447,they/them/their,12,
The_Valley_of_Amazement_4581,Amy_Tan,The_Valley_of_Amazement,1,7,4581,Character_4581,None,11,
The_Valley_of_Amazement_4615,Amy_Tan,The_Valley_of_Amazement,1,3,4615,A blond- haired girl in the pasture,she/her,21,
The_Valley_of_Amazement_4622,Amy_Tan,The_Valley_of_Amazement,1,3,4622,Her uncle,he/him/his,23,
The_Valley_of_Amazement_4630,Amy_Tan,The_Valley_of_Amazement,1,3,4630,his son,he/him/his,117,
The_Valley_of_Amazement_4707,Amy_Tan,The_Valley_of_Amazement,1,0,4707,a clever lad I was,he/him/his,18,
The_Valley_of_Amazement_472,Amy_Tan,The_Valley_of_Amazement,1,6,472,Teddy,he/him/his,68,Teddy|Danner|Teddy Minturn Danner|Theodore
The_Valley_of_Amazement_4721,Amy_Tan,The_Valley_of_Amazement,1,3,4721,a vagabond who took no responsibility for anyone,he/him/his,27,
The_Valley_of_Amazement_4725,Amy_Tan,The_Valley_of_Amazement,1,5,4725,Character_4725,None,17,
The_Valley_of_Amazement_4732,Amy_Tan,The_Valley_of_Amazement,1,3,4732,Character_4732,he/him/his,22,
The_Valley_of_Amazement_4733,Amy_Tan,The_Valley_of_Amazement,1,5,4733,Character_4733,he/him/his,19,
The_Valley_of_Amazement_4736,Amy_Tan,The_Valley_of_Amazement,1,6,4736,my parents,they/them/their,29,
The_Valley_of_Amazement_4794,Amy_Tan,The_Valley_of_Amazement,1,3,4794,my boy,he/him/his,37,
The_Valley_of_Amazement_484,Amy_Tan,The_Valley_of_Amazement,1,3,484,Loyalty,he/him/his,102,Loyalty|Uncle Loyalty|Dear Uncle Loyalty
The_Valley_of_Amazement_4843,Amy_Tan,The_Valley_of_Amazement,1,7,4843,"a man even she did not trust , and who turned out to be an animal who would eat his own mother",he/him/his,14,
The_Valley_of_Amazement_486,Amy_Tan,The_Valley_of_Amazement,1,3,486,Mother,she/her,341,Mother|Violet|MOTHER|Violet Mother
The_Valley_of_Amazement_4867,Amy_Tan,The_Valley_of_Amazement,1,7,4867,Character_4867,None,46,
The_Valley_of_Amazement_492,Amy_Tan,The_Valley_of_Amazement,1,3,492,Harmony,she/her,35,Harmony|Harmony Chen|Mrs. Harmony Chen|Chen|Mrs. Chen
The_Valley_of_Amazement_4993,Amy_Tan,The_Valley_of_Amazement,1,5,4993,a sister,she/her,32,
The_Valley_of_Amazement_503,Amy_Tan,The_Valley_of_Amazement,1,3,503,Flora,he/him/his,20,Flora|Little Flora|Edward rocking Little Flora|FLORA|Edward
The_Valley_of_Amazement_508,Amy_Tan,The_Valley_of_Amazement,1,3,508,my mother,she/her,1021,
The_Valley_of_Amazement_511,Amy_Tan,The_Valley_of_Amazement,1,0,511,the courtesans,they/them/their,43,
The_Valley_of_Amazement_5178,Amy_Tan,The_Valley_of_Amazement,1,4,5178,Character_5178,None,38,
The_Valley_of_Amazement_5261,Amy_Tan,The_Valley_of_Amazement,1,0,5261,that doctor,he/him/his,15,
The_Valley_of_Amazement_528,Amy_Tan,The_Valley_of_Amazement,1,5,528,no one,he/him/his,91,
The_Valley_of_Amazement_5288,Amy_Tan,The_Valley_of_Amazement,1,3,5288,the amah,he/him/his,27,
The_Valley_of_Amazement_533,Amy_Tan,The_Valley_of_Amazement,1,6,533,this girl,she/her,23,
The_Valley_of_Amazement_548,Amy_Tan,The_Valley_of_Amazement,1,3,548,the servants,they/them/their,47,
The_Valley_of_Amazement_551,Amy_Tan,The_Valley_of_Amazement,1,6,551,the girl,she/her,109,
The_Valley_of_Amazement_552,Amy_Tan,The_Valley_of_Amazement,1,3,552,a child,he/him/his,163,
The_Valley_of_Amazement_554,Amy_Tan,The_Valley_of_Amazement,1,3,554,my father,he/him/his,265,
The_Valley_of_Amazement_5540,Amy_Tan,The_Valley_of_Amazement,1,3,5540,this child,she/her,31,
The_Valley_of_Amazement_5598,Amy_Tan,The_Valley_of_Amazement,1,7,5598,Character_5598,None,26,
The_Valley_of_Amazement_5601,Amy_Tan,The_Valley_of_Amazement,1,6,5601,the coming child,he/him/his,15,
The_Valley_of_Amazement_562,Amy_Tan,The_Valley_of_Amazement,1,3,562,a servant,he/him/his,14,
The_Valley_of_Amazement_5683,Amy_Tan,The_Valley_of_Amazement,1,7,5683,Character_5683,None,27,
The_Valley_of_Amazement_5743,Amy_Tan,The_Valley_of_Amazement,1,7,5743,Character_5743,None,14,
The_Valley_of_Amazement_5804,Amy_Tan,The_Valley_of_Amazement,1,5,5804,One guest who had visited the United States,she/her,13,
The_Valley_of_Amazement_583,Amy_Tan,The_Valley_of_Amazement,1,7,583,anyone,they/them/their,64,
The_Valley_of_Amazement_5857,Amy_Tan,The_Valley_of_Amazement,1,3,5857,my cousin,he/him/his,36,
The_Valley_of_Amazement_596,Amy_Tan,The_Valley_of_Amazement,1,6,596,his father,he/him/his,151,
The_Valley_of_Amazement_597,Amy_Tan,The_Valley_of_Amazement,1,0,597,a boy,he/him/his,29,
The_Valley_of_Amazement_600,Amy_Tan,The_Valley_of_Amazement,1,3,600,one of the courtesans,she/her,32,
The_Valley_of_Amazement_6004,Amy_Tan,The_Valley_of_Amazement,1,5,6004,Character_6004,he/him/his,22,
The_Valley_of_Amazement_602,Amy_Tan,The_Valley_of_Amazement,1,6,602,the boy,he/him/his,46,
The_Valley_of_Amazement_6035,Amy_Tan,The_Valley_of_Amazement,1,5,6035,Character_6035,he/him/his,29,
The_Valley_of_Amazement_6064,Amy_Tan,The_Valley_of_Amazement,1,3,6064,The old man,he/him/his,13,
The_Valley_of_Amazement_614,Amy_Tan,The_Valley_of_Amazement,1,5,614,his wife,she/her,75,
The_Valley_of_Amazement_621,Amy_Tan,The_Valley_of_Amazement,1,5,621,the family,they/them/their,39,
The_Valley_of_Amazement_6232,Amy_Tan,The_Valley_of_Amazement,1,7,6232,Character_6232,None,16,
The_Valley_of_Amazement_6234,Amy_Tan,The_Valley_of_Amazement,1,3,6234,Character_6234,he/him/his,18,
The_Valley_of_Amazement_6257,Amy_Tan,The_Valley_of_Amazement,1,7,6257,Character_6257,None,14,
The_Valley_of_Amazement_6404,Amy_Tan,The_Valley_of_Amazement,1,7,6404,Character_6404,None,18,
The_Valley_of_Amazement_6415,Amy_Tan,The_Valley_of_Amazement,1,7,6415,Character_6415,None,23,
The_Valley_of_Amazement_6457,Amy_Tan,The_Valley_of_Amazement,1,5,6457,Character_6457,None,16,
The_Valley_of_Amazement_6522,Amy_Tan,The_Valley_of_Amazement,1,7,6522,Character_6522,he/him/his,14,
The_Valley_of_Amazement_6532,Amy_Tan,The_Valley_of_Amazement,1,0,6532,Character_6532,they/them/their,13,
The_Valley_of_Amazement_6555,Amy_Tan,The_Valley_of_Amazement,1,2,6555,Character_6555,None,17,
The_Valley_of_Amazement_658,Amy_Tan,The_Valley_of_Amazement,1,7,658,the actor,he/him/his,28,
The_Valley_of_Amazement_6585,Amy_Tan,The_Valley_of_Amazement,1,0,6585,Character_6585,they/them/their,26,
The_Valley_of_Amazement_668,Amy_Tan,The_Valley_of_Amazement,1,5,668,the Poet Ghost,he/him/his,62,
The_Valley_of_Amazement_6698,Amy_Tan,The_Valley_of_Amazement,1,6,6698,this woman,she/her,21,
The_Valley_of_Amazement_6706,Amy_Tan,The_Valley_of_Amazement,1,7,6706,Character_6706,None,22,
The_Valley_of_Amazement_676,Amy_Tan,The_Valley_of_Amazement,1,7,676,foreigners,they/them/their,37,
The_Valley_of_Amazement_679,Amy_Tan,The_Valley_of_Amazement,1,7,679,the foreigners,they/them/their,20,
The_Valley_of_Amazement_6816,Amy_Tan,The_Valley_of_Amazement,1,5,6816,Character_6816,None,17,
The_Valley_of_Amazement_683,Amy_Tan,The_Valley_of_Amazement,1,7,683,men,they/them/their,87,
The_Valley_of_Amazement_6843,Amy_Tan,The_Valley_of_Amazement,1,3,6843,Third Wife of Nobody in this desolate part of the world,he/him/his,36,
The_Valley_of_Amazement_6911,Amy_Tan,The_Valley_of_Amazement,1,6,6911,Character_6911,None,17,
The_Valley_of_Amazement_694,Amy_Tan,The_Valley_of_Amazement,1,3,694,The customers,they/them/their,13,
The_Valley_of_Amazement_6941,Amy_Tan,The_Valley_of_Amazement,1,2,6941,Character_6941,None,12,
The_Valley_of_Amazement_6951,Amy_Tan,The_Valley_of_Amazement,1,2,6951,Character_6951,None,16,
The_Valley_of_Amazement_6959,Amy_Tan,The_Valley_of_Amazement,1,7,6959,Azure 's maid,she/her,22,
The_Valley_of_Amazement_700,Amy_Tan,The_Valley_of_Amazement,1,3,700,the men,they/them/their,67,
The_Valley_of_Amazement_7079,Amy_Tan,The_Valley_of_Amazement,1,7,7079,the neighbors,they/them/their,14,
The_Valley_of_Amazement_7171,Amy_Tan,The_Valley_of_Amazement,1,0,7171,a monk making a pilgrimage,he/him/his,14,
The_Valley_of_Amazement_7181,Amy_Tan,The_Valley_of_Amazement,1,3,7181,The monk,he/him/his,19,
The_Valley_of_Amazement_7290,Amy_Tan,The_Valley_of_Amazement,1,0,7290,Character_7290,he/him/his,42,
The_Valley_of_Amazement_7310,Amy_Tan,The_Valley_of_Amazement,1,7,7310,Character_7310,he/him/his,18,
The_Valley_of_Amazement_7317,Amy_Tan,The_Valley_of_Amazement,1,3,7317,Character_7317,she/her,15,
The_Valley_of_Amazement_734,Amy_Tan,The_Valley_of_Amazement,1,1,734,a man,he/him/his,196,
The_Valley_of_Amazement_7344,Amy_Tan,The_Valley_of_Amazement,1,3,7344,"one customer who made our work effortless , whom we loved and wanted to marry , who later made us wary of ever feeling love",he/him/his,22,
The_Valley_of_Amazement_7355,Amy_Tan,The_Valley_of_Amazement,1,7,7355,Character_7355,None,16,
The_Valley_of_Amazement_7365,Amy_Tan,The_Valley_of_Amazement,1,7,7365,Character_7365,None,30,
The_Valley_of_Amazement_7378,Amy_Tan,The_Valley_of_Amazement,1,3,7378,that lying American bastard,he/him/his,37,
The_Valley_of_Amazement_7382,Amy_Tan,The_Valley_of_Amazement,1,3,7382,a naked man wobbling back and forth,he/him/his,22,
