n_personas,persona,role,rank,word,weight
15,0,predicative,19,angry,0.2082453817129135
15,0,predicative,20,aware,0.20636053383350372
15,0,predicative,21,sick,0.20083539187908173
15,0,predicative,22,asleep,0.19518685340881348
15,0,predicative,23,lucky,0.18742269277572632
15,0,predicative,24,close,0.18051999807357788
15,0,predicative,25,pregnant,0.15118609368801117
15,0,predicative,26,frightened,0.1490761935710907
15,0,predicative,27,proud,0.1405467689037323
15,0,predicative,28,sister,0.14032182097434998
15,0,predicative,29,nervous,0.1333993375301361
15,0,predicative,30,smart,0.119154192507267
15,0,predicative,31,mother,0.11674907803535461
15,0,predicative,32,awake,0.11582089960575104
15,0,predicative,33,alone,0.11462083458900452
15,0,predicative,34,daughter,0.11169704049825668
15,0,predicative,35,friend,0.09590742737054825
15,0,predicative,36,free,0.08822479844093323
15,0,predicative,37,hungry,0.08012756705284119
15,0,predicative,38,interested,0.0778144896030426
15,0,predicative,39,wife,0.06129618361592293
15,0,predicative,40,stupid,0.057603348046541214
15,0,predicative,41,ill,0.047568414360284805
15,0,predicative,42,mistress,0.047214165329933167
15,0,predicative,43,one,0.046062666922807693
15,0,predicative,44,first,0.04488218575716019
15,0,predicative,45,anxious,0.04370073229074478
15,0,predicative,46,upset,0.04037969931960106
15,0,predicative,47,ashamed,0.03934327885508537
15,0,predicative,48,careful,0.030141955241560936
15,0,predicative,49,prostitute,0.02987501211464405
15,0,predicative,50,wrong,0.029807506129145622
15,1,agent,1,said,1.1783069372177124
15,1,agent,2,had,0.7640515565872192
15,1,agent,3,looked,0.6530734300613403
15,1,agent,4,asked,0.6251305937767029
15,1,agent,5,felt,0.6047610640525818
15,1,agent,6,thought,0.6011770963668823
15,1,agent,7,know,0.5831334590911865
15,1,agent,8,have,0.5618119239807129
15,1,agent,9,saw,0.5045881867408752
15,1,agent,10,came,0.4959093928337097
15,1,agent,11,want,0.485975980758667
15,1,agent,12,wanted,0.48077595233917236
15,1,agent,13,sat,0.4446069896221161
15,1,agent,14,think,0.43061110377311707
15,1,agent,15,going,0.4292936623096466
15,1,agent,16,left,0.42132601141929626
15,1,agent,17,see,0.41911906003952026
15,1,agent,18,do,0.40625932812690735
15,1,agent,19,feel,0.39736196398735046
